,Unnamed: 0,english_text
52,52.0,Not doing all I can dobut how can I help youI don't know where you areor if you are already behind barsPromises you did breakduring a trip of drug you did takenot knowing what you didwho are you trying to kidPushing me far away with liesI am just glad while no one diesif you really do careplease take this little dareStay of the drugs and get cleando it for your daughtes and redeemfight back the craving and the feaver colddon't you want to see your granchildren when you're old
53,53.0,"Where did you go/ I´m aloneWhere did you goI can't feel you breathingYour hands are coldNo more heart beatingI´m aloneMy eyes are bleedingI´m lost without youI´m all aloneWhere did you goI can't reach youYour life passed byWhat am I suppose to doI´m alonecan't find youcan't hear youcan't feel you…..I´m alone…..I´m all alone ""All we have to decide is what we do with the time that is given to us"""
54,54.0,"I’d never give myself I’d never die for youI’d never give you that painThat he put me throughI’d never forgive myselfI could never walk awayWhile your heart were crying bloodThis is more pain then dyingIf you all would just know! ""All we have to decide is what we do with the time that is given to us"""
55,55.0,"That winding route we all do missa correctified path and a deadly kissSee the willows of shadow see the morning glow choose the path before uchoose which drug u blowsee the morning light see the sunset shimmer see the stars glimmer Look, please again at that morning lightthen you´ll seeyou lived your live and died without a single fight"
56,56.0,"The GraveThe grave my little cottage is.Where, keeping house for tree.I make my parlol orderlyAnd lay the marble tea.For two divided, breaflyAcycle, it may be.Till everlasting life uniteIn strong society Honey! Get mommy's Bazooka!"
57,57.0,"I am the tones, the sound of today, Everywhere you are, I'm too.. I am the melody that never goes away. I am there.. You can hear me in your sleep, everywhere I embrace you. I am the only one in this world, Who can go so deep.. I am power or weakness, I contain all emotions you'll know. I'm the sweet voice of comfort, I'll let you leave your body and go.. I can feed your soul.. Or give you a new begin, I am always everywhere, And in this life, there's music within.. I was her first love, And I will be her last, I am the one always surrounding her, Now, forever I will give her what she needs, Her eternal rest. I am Music…"
58,58.0,As before you told mehow great I wasand how you missed mebut you never said you loved meand when I didyou just were silent.But this night was differentYou were thereYou showed me emotionsyou told me the truthYou told me how you loved meSo this nightwas the best nightin my life Evanescence Forever!
59,59.0,"We live our lives day by day,Sometimes we're lost and without hopeWalking in predetermined linesSoon we'll all be the same, don't worry we're all to blameWake up, stop believing these liesWe don't all have to walk the same pathIt's not up to them who lives or diesWe're not all the same, you do the mathSo find your wayyour life is your own and noone else'swalk the new path, its your decisionYou choose, we don't have your visionWake up, stop believing these liesWe don't all have to walk the same pathIt's not up to them who lives or diesWe're not all the same, you do the mathevery scar that graces your wristsMake up your mindA better world existsOr are you blind?Wake up, stop believing these liesWe don't all have to walk the same pathIt's not up to them who lives or diesWe're not all the same, you do the mathThe world isn't so cold, so be boldFace a new day ….Just do it your own wayJust do it your own way."
60,60.0,Im standing in the dark looking at the world through a peephole.Afraid that if i go out people are gonna seethe war which is raging inside me.That they will see im not as strong as they thought.That im a broken soul trapped in the freezing coldthat surrounds my whole beeing.I feel like a mouse stuck in a mousetrapOr a caged lionwho will die before being in its right enviroment again.I wonder if i'll ever see the light of day again.Hopefully i´ll find a way out of the darknessbefore i disapear and become a part of the dark….
61,61.0,"He is sitting aloneIn his own worldThat he createdTo get away.In this world he is safeNo one is thereBut his thoughtsAnd all around himHappinessSunshine. But outside its rainingOutside hes failingTrying to speakBut the words wont come out right.A teardrop rolls down,And falls to the floor. His heart is breakingHis wrist is bleedingHis pain is goneHe finally foundThe way to his world -[! Never Under Estimate The Way You Live Your Life !]-"
62,62.0,This last time i look at youThese last breaths i takeI just wanted the best for youBut it was all a big mistakeIf i go away nowI’m leaving you foreverI wont come backWe’ll never be togetherSo goodbye my loveGoodbye forever. -[! Never Under Estimate The Way You Live Your Life !]-
63,63.0,"After a long dayI lay down to sleepand i still find myself thinkingthinking of you. These feelings i feltall this love.I thought it had left me,But still i find myself thinkingthinking of you. Now everytime i see youAnd everytime you leave,I’m so affraid of neverSeeing you again.Because i cant stop thinkingThinking of you. -[! Never Under Estimate The Way You Live Your Life !]-"
64,64.0,"my words may not mean allot to you,But i sure can try…For a long time i've been hopingFor someone to hear my criesBut now i can see it,Now I can feel itI am worth nothing to you.So as I wander on,Down my own path of sinsI want the last one,who hears my voiceTo be my one true love. -[! Never Under Estimate The Way You Live Your Life !]-"
